HEF Einfamilienhaushalt Klasse 5 Bayern
Auspraegung	A	B	C	D	mH	bH	mW	bW
HEF05	0	0	0	0	0	0	0	0
HEF34	1.3819663	-37.4124155	6.1723179	0.0396284	-0.0672159	1.1167138	-0.0019982	0.1355070
HEF33	1.6209544	-37.1833141	5.6727847	0.0716431	-0.0495700	0.8401015	-0.0022090	0.1074468
HEF02	0	0	0	0	0	0	0	0
HEF01	0	0	0	0	0	0	0	0
WTfakt	Mo	Di	Mi	Do	Fr	Sa	So
_	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
Stundenverteilung in %
StuetzT	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24
GPD34	1.8834609	-37.0000000	10.2405021	0.0275470	-0.1253100	1.6275999	-0.0001105	0.0635119
GPD33	1.7110739	-35.8000000	8.4000000	0.0702546	-0.0745381	1.0463005	-0.0003672	0.0621882
GPD02	0	0	0	0	0	0	0	0
GPD01	0	0	0	0	0	0	0	0
WTfakt	Mo	Di	Mi	Do	Fr	Sa	So
_	1.0214	1.0866	1.0720	1.0557	1.0117	0.9001	0.8525
Stundenverteilung in %
StuetzT	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24
Montag
-17.5	3.92	3.96	4.03	3.86	3.99	4.05	4.30	4.65	4.89	4.75	4.60	4.54	4.26	4.26	4.17	4.15	4.15	4.13	3.89	3.71	4.01	3.88	3.91	3.94
-12.5	3.93	3.98	4.03	3.84	4.00	4.04	4.26	4.54	4.84	4.71	4.50	4.58	4.28	4.29	4.20	4.18	4.17	4.18	3.91	3.72	4.02	3.90	3.94	3.96
-7.5	3.94	4.00	4.03	3.81	4.01	4.07	4.25	4.47	4.68	4.76	4.32	4.62	4.30	4.32	4.23	4.22	4.19	4.22	3.94	3.73	4.04	3.92	3.96	3.97
-2.5	3.95	4.01	4.03	4.01	3.98	4.12	4.29	4.51	4.50	4.43	4.20	4.26	4.22	4.13	4.02	4.03	4.18	4.20	4.06	4.08	4.27	4.15	4.17	4.20
2.5	3.91	4.10	4.11	4.10	4.15	4.39	4.56	4.79	4.88	4.71	4.44	4.29	4.18	4.05	3.98	3.95	4.07	3.82	3.76	3.72	3.94	4.03	4.08	3.99
7.5	3.82	3.98	3.96	4.03	4.29	4.73	4.94	5.26	5.56	4.90	4.50	4.21	4.09	3.99	4.04	3.96	3.87	3.75	3.36	3.53	3.74	3.81	3.87	3.81
12.5	3.55	3.54	3.61	3.79	4.47	4.64	6.22	5.96	6.20	5.20	4.53	4.37	4.20	4.00	3.92	3.74	3.70	3.66	3.61	3.36	3.38	3.51	3.48	3.36
17.5	4.16	4.16	4.16	4.26	4.97	5.17	5.65	7.34	6.02	5.34	4.45	4.19	3.95	3.31	2.81	2.89	2.96	3.14	2.90	3.36	3.47	3.76	3.76	3.82
22.5	4.38	4.37	4.36	4.46	5.26	5.40	5.96	7.87	6.32	5.61	4.64	4.37	4.11	3.38	2.80	2.90	2.86	2.70	2.55	2.67	2.88	3.07	3.34	3.74
27.5	4.41	4.39	4.38	4.48	5.33	5.48	6.04	8.09	6.37	5.66	4.63	4.36	4.09	3.30	2.67	2.79	2.76	2.63	2.50	2.65	2.85	3.07	3.33	3.74
Dienstag
-17.5	3.92	3.96	4.03	3.86	3.99	4.05	4.30	4.65	4.89	4.75	4.60	4.54	4.26	4.26	4.17	4.15	4.15	4.13	3.89	3.71	4.01	3.88	3.91	3.94
-12.5	3.93	3.98	4.03	3.84	4.00	4.04	4.26	4.54	4.84	4.71	4.50	4.58	4.28	4.29	4.20	4.18	4.17	4.18	3.91	3.72	4.02	3.90	3.94	3.96
-7.5	3.94	4.00	4.03	3.81	4.01	4.07	4.25	4.47	4.68	4.76	4.32	4.62	4.30	4.32	4.23	4.22	4.19	4.22	3.94	3.73	4.04	3.92	3.96	3.97
-2.5	3.95	4.01	4.03	4.01	3.98	4.12	4.29	4.51	4.50	4.43	4.20	4.26	4.22	4.13	4.02	4.03	4.18	4.20	4.06	4.08	4.27	4.15	4.17	4.20
2.5	3.91	4.10	4.11	4.10	4.15	4.39	4.56	4.79	4.88	4.71	4.44	4.29	4.18	4.05	3.98	3.95	4.07	3.82	3.76	3.72	3.94	4.03	4.08	3.99
7.5	3.82	3.98	3.96	4.03	4.29	4.73	4.94	5.26	5.56	4.90	4.50	4.21	4.09	3.99	4.04	3.96	3.87	3.75	3.36	3.53	3.74	3.81	3.87	3.81
12.5	3.55	3.54	3.61	3.79	4.47	4.64	6.22	5.96	6.20	5.20	4.53	4.37	4.20	4.00	3.92	3.74	3.70	3.66	3.61	3.36	3.38	3.51	3.48	3.36
17.5	4.16	4.16	4.16	4.26	4.97	5.17	5.65	7.34	6.02	5.34	4.45	4.19	3.95	3.31	2.81	2.89	2.96	3.14	2.90	3.36	3.47	3.76	3.76	3.82
22.5	4.38	4.37	4.36	4.46	5.26	5.40	5.96	7.87	6.32	5.61	4.64	4.37	4.11	3.38	2.80	2.90	2.86	2.70	2.55	2.67	2.88	3.07	3.34	3.74
27.5	4.41	4.39	4.38	4.48	5.33	5.48	6.04	8.09	6.37	5.66	4.63	4.36	4.09	3.30	2.67	2.79	2.76	2.63	2.50	2.65	2.85	3.07	3.33	3.74
Mittwoch
-17.5	3.92	3.96	4.03	3.86	3.99	4.05	4.30	4.65	4.89	4.75	4.60	4.54	4.26	4.26	4.17	4.15	4.15	4.13	3.89	3.71	4.01	3.88	3.91	3.94
-12.5	3.93	3.98	4.03	3.84	4.00	4.04	4.26	4.54	4.84	4.71	4.50	4.58	4.28	4.29	4.20	4.18	4.17	4.18	3.91	3.72	4.02	3.90	3.94	3.96
-7.5	3.94	4.00	4.03	3.81	4.01	4.07	4.25	4.47	4.68	4.76	4.32	4.62	4.30	4.32	4.23	4.22	4.19	4.22	3.94	3.73	4.04	3.92	3.96	3.97
-2.5	3.95	4.01	4.03	4.01	3.98	4.12	4.29	4.51	4.50	4.43	4.20	4.26	4.22	4.13	4.02	4.03	4.18	4.20	4.06	4.08	4.27	4.15	4.17	4.20
2.5	3.91	4.10	4.11	4.10	4.15	4.39	4.56	4.79	4.88	4.71	4.44	4.29	4.18	4.05	3.98	3.95	4.07	3.82	3.76	3.72	3.94	4.03	4.08	3.99
7.5	3.82	3.98	3.96	4.03	4.29	4.73	4.94	5.26	5.56	4.90	4.50	4.21	4.09	3.99	4.04	3.96	3.87	3.75	3.36	3.53	3.74	3.81	3.87	3.81
12.5	3.55	3.54	3.61	3.79	4.47	4.64	6.22	5.96	6.20	5.20	4.53	4.37	4.20	4.00	3.92	3.74	3.70	3.66	3.61	3.36	3.38	3.51	3.48	3.36
17.5	4.16	4.16	4.16	4.26	4.97	5.17	5.65	7.34	6.02	5.34	4.45	4.19	3.95	3.31	2.81	2.89	2.96	3.14	2.90	3.36	3.47	3.76	3.76	3.82
22.5	4.38	4.37	4.36	4.46	5.26	5.40	5.96	7.87	6.32	5.61	4.64	4.37	4.11	3.38	2.80	2.90	2.86	2.70	2.55	2.67	2.88	3.07	3.34	3.74
27.5	4.41	4.39	4.38	4.48	5.33	5.48	6.04	8.09	6.37	5.66	4.63	4.36	4.09	3.30	2.67	2.79	2.76	2.63	2.50	2.65	2.85	3.07	3.33	3.74
Donnerstag
-17.5	3.92	3.96	4.03	3.86	3.99	4.05	4.30	4.65	4.89	4.75	4.60	4.54	4.26	4.26	4.17	4.15	4.15	4.13	3.89	3.71	4.01	3.88	3.91	3.94
-12.5	3.93	3.98	4.03	3.84	4.00	4.04	4.26	4.54	4.84	4.71	4.50	4.58	4.28	4.29	4.20	4.18	4.17	4.18	3.91	3.72	4.02	3.90	3.94	3.96
-7.5	3.94	4.00	4.03	3.81	4.01	4.07	4.25	4.47	4.68	4.76	4.32	4.62	4.30	4.32	4.23	4.22	4.19	4.22	3.94	3.73	4.04	3.92	3.96	3.97
-2.5	3.95	4.01	4.03	4.01	3.98	4.12	4.29	4.51	4.50	4.43	4.20	4.26	4.22	4.13	4.02	4.03	4.18	4.20	4.06	4.08	4.27	4.15	4.17	4.20
2.5	3.91	4.10	4.11	4.10	4.15	4.39	4.56	4.79	4.88	4.71	4.44	4.29	4.18	4.05	3.98	3.95	4.07	3.82	3.76	3.72	3.94	4.03	4.08	3.99
7.5	3.82	3.98	3.96	4.03	4.29	4.73	4.94	5.26	5.56	4.90	4.50	4.21	4.09	3.99	4.04	3.96	3.87	3.75	3.36	3.53	3.74	3.81	3.87	3.81
12.5	3.55	3.54	3.61	3.79	4.47	4.64	6.22	5.96	6.20	5.20	4.53	4.37	4.20	4.00	3.92	3.74	3.70	3.66	3.61	3.36	3.38	3.51	3.48	3.36
17.5	4.16	4.16	4.16	4.26	4.97	5.17	5.65	7.34	6.02	5.34	4.45	4.19	3.95	3.31	2.81	2.89	2.96	3.14	2.90	3.36	3.47	3.76	3.76	3.82
22.5	4.38	4.37	4.36	4.46	5.26	5.40	5.96	7.87	6.32	5.61	4.64	4.37	4.11	3.38	2.80	2.90	2.86	2.70	2.55	2.67	2.88	3.07	3.34	3.74
27.5	4.41	4.39	4.38	4.48	5.33	5.48	6.04	8.09	6.37	5.66	4.63	4.36	4.09	3.30	2.67	2.79	2.76	2.63	2.50	2.65	2.85	3.07	3.33	3.74
Freitag
-17.5	3.92	3.96	4.03	3.86	3.99	4.05	4.30	4.65	4.89	4.75	4.60	4.54	4.26	4.26	4.17	4.15	4.15	4.13	3.89	3.71	4.01	3.88	3.91	3.94
-12.5	3.93	3.98	4.03	3.84	4.00	4.04	4.26	4.54	4.84	4.71	4.50	4.58	4.28	4.29	4.20	4.18	4.17	4.18	3.91	3.72	4.02	3.90	3.94	3.96
-7.5	3.94	4.00	4.03	3.81	4.01	4.07	4.25	4.47	4.68	4.76	4.32	4.62	4.30	4.32	4.23	4.22	4.19	4.22	3.94	3.73	4.04	3.92	3.96	3.97
-2.5	3.95	4.01	4.03	4.01	3.98	4.12	4.29	4.51	4.50	4.43	4.20	4.26	4.22	4.13	4.02	4.03	4.18	4.20	4.06	4.08	4.27	4.15	4.17	4.20
2.5	3.91	4.10	4.11	4.10	4.15	4.39	4.56	4.79	4.88	4.71	4.44	4.29	4.18	4.05	3.98	3.95	4.07	3.82	3.76	3.72	3.94	4.03	4.08	3.99
7.5	3.82	3.98	3.96	4.03	4.29	4.73	4.94	5.26	5.56	4.90	4.50	4.21	4.09	3.99	4.04	3.96	3.87	3.75	3.36	3.53	3.74	3.81	3.87	3.81
12.5	3.55	3.54	3.61	3.79	4.47	4.64	6.22	5.96	6.20	5.20	4.53	4.37	4.20	4.00	3.92	3.74	3.70	3.66	3.61	3.36	3.38	3.51	3.48	3.36
17.5	4.16	4.16	4.16	4.26	4.97	5.17	5.65	7.34	6.02	5.34	4.45	4.19	3.95	3.31	2.81	2.89	2.96	3.14	2.90	3.36	3.47	3.76	3.76	3.82
22.5	4.38	4.37	4.36	4.46	5.26	5.40	5.96	7.87	6.32	5.61	4.64	4.37	4.11	3.38	2.80	2.90	2.86	2.70	2.55	2.67	2.88	3.07	3.34	3.74
27.5	4.41	4.39	4.38	4.48	5.33	5.48	6.04	8.09	6.37	5.66	4.63	4.36	4.09	3.30	2.67	2.79	2.76	2.63	2.50	2.65	2.85	3.07	3.33	3.74
Samstag
-17.5	4.00	3.93	4.09	4.04	4.11	4.15	4.27	4.36	4.65	4.56	4.50	4.42	4.35	4.10	4.18	4.04	4.22	4.21	4.07	3.95	3.74	4.02	4.02	4.02
-12.5	3.98	3.90	4.07	4.05	4.08	4.16	4.28	4.33	4.66	4.57	4.54	4.46	4.38	4.10	4.21	4.01	4.26	4.25	4.08	3.93	3.69	3.99	4.01	4.01
-7.5	3.97	3.87	4.06	4.05	4.04	4.15	4.29	4.29	4.66	4.59	4.58	4.50	4.42	4.10	4.25	3.99	4.31	4.30	4.08	3.91	3.64	3.96	3.99	4.00
-2.5	3.87	4.14	4.15	4.18	4.07	4.25	4.30	4.21	4.29	4.36	4.30	4.08	4.04	4.08	4.14	4.10	4.15	4.09	4.16	4.31	4.23	4.13	4.16	4.21
2.5	4.12	4.21	4.20	4.00	4.40	4.33	4.16	4.42	4.64	4.46	4.18	4.23	4.10	3.98	3.96	3.94	3.88	3.88	4.07	4.14	4.16	4.25	4.18	4.11
7.5	3.81	3.79	3.77	3.95	4.26	4.68	5.02	5.46	5.15	4.82	4.54	4.12	4.07	4.17	3.82	3.77	3.88	3.94	3.70	3.39	3.86	3.93	4.02	4.08
12.5	3.80	3.90	3.59	4.22	4.83	5.70	4.95	5.20	5.90	4.58	4.04	4.49	3.79	3.83	3.52	3.77	3.56	4.12	3.52	3.71	3.67	3.66	3.80	3.85
17.5	3.67	3.77	3.44	4.44	5.95	6.35	4.90	5.52	5.90	4.48	3.93	4.40	4.34	4.39	3.70	3.66	3.44	4.04	3.38	2.57	2.83	3.51	3.66	3.73
22.5	3.57	3.67	3.32	4.41	6.01	6.39	4.88	5.43	5.92	4.40	3.83	4.34	4.30	4.33	3.63	3.57	3.34	3.98	3.26	3.48	3.38	3.38	3.55	3.63
27.5	3.53	3.63	3.25	4.46	6.17	6.55	4.94	5.44	6.05	4.40	3.81	4.35	4.32	4.35	3.62	3.55	3.30	3.99	3.19	3.40	3.28	3.32	3.51	3.59
Sonntag
-17.5	3.92	3.96	4.03	3.86	3.99	4.05	4.30	4.65	4.89	4.75	4.60	4.54	4.26	4.26	4.17	4.15	4.15	4.13	3.89	3.71	4.01	3.88	3.91	3.94
-12.5	3.93	3.98	4.03	3.84	4.00	4.04	4.26	4.54	4.84	4.71	4.50	4.58	4.28	4.29	4.20	4.18	4.17	4.18	3.91	3.72	4.02	3.90	3.94	3.96
-7.5	3.94	4.00	4.03	3.81	4.01	4.07	4.25	4.47	4.68	4.76	4.32	4.62	4.30	4.32	4.23	4.22	4.19	4.22	3.94	3.73	4.04	3.92	3.96	3.97
-2.5	3.95	4.01	4.03	4.01	3.98	4.12	4.29	4.51	4.50	4.43	4.20	4.26	4.22	4.13	4.02	4.03	4.18	4.20	4.06	4.08	4.27	4.15	4.17	4.20
2.5	3.91	4.10	4.11	4.10	4.15	4.39	4.56	4.79	4.88	4.71	4.44	4.29	4.18	4.05	3.98	3.95	4.07	3.82	3.76	3.72	3.94	4.03	4.08	3.99
7.5	3.82	3.98	3.96	4.03	4.29	4.73	4.94	5.26	5.56	4.90	4.50	4.21	4.09	3.99	4.04	3.96	3.87	3.75	3.36	3.53	3.74	3.81	3.87	3.81
12.5	3.55	3.54	3.61	3.79	4.47	4.64	6.22	5.96	6.20	5.20	4.53	4.37	4.20	4.00	3.92	3.74	3.70	3.66	3.61	3.36	3.38	3.51	3.48	3.36
17.5	4.16	4.16	4.16	4.26	4.97	5.17	5.65	7.34	6.02	5.34	4.45	4.19	3.95	3.31	2.81	2.89	2.96	3.14	2.90	3.36	3.47	3.76	3.76	3.82
22.5	4.38	4.37	4.36	4.46	5.26	5.40	5.96	7.87	6.32	5.61	4.64	4.37	4.11	3.38	2.80	2.90	2.86	2.70	2.55	2.67	2.88	3.07	3.34	3.74
27.5	4.41	4.39	4.38	4.48	5.33	5.48	6.04	8.09	6.37	5.66	4.63	4.36	4.09	3.30	2.67	2.79	2.76	2.63	2.50	2.65	2.85	3.07	3.33	3.74
GMF	haushaltsaehnliche Gewerbebetriebe
Auspraegung	A	B	C	D
GMF05	0	0	0	0	0	0	0	0
GMF34	1.0443538	-35.0333754	6.2240634	0.0502917	-0.0535830	0.9995901	-0.0021758	0.1633299
GMF33	1.2328655	-34.7213605	5.8164304	0.0873352	-0.0409284	0.7672920	-0.0022320	0.1199207
GMF02	0	0	0	0	0	0	0	0
GMF01	0	0	0	0	0	0	0	0
WTfakt	Mo	Di	Mi	Do	Fr	Sa	So
_	1.0354	1.0523	1.0449	1.0494	0.9885	0.8860	0.9435
Stundenverteilung in %
StuetzT	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24
Montag
-17.5	2.99	2.96	2.94	3.04	3.55	5.45	5.49	4.59	4.59	4.47	4.23	4.36	4.27	4.23	4.19	4.30	4.36	4.58	4.53	4.63	4.55	4.32	4.17	3.21
-12.5	2.98	2.94	2.92	3.02	3.55	5.43	5.25	4.62	4.61	4.49	4.25	4.38	4.29	4.24	4.21	4.32	4.38	4.60	4.57	4.66	4.58	4.34	4.18	3.19
-7.5	2.91	2.88	2.85	2.96	3.52	5.52	5.27	4.65	4.63	4.51	4.26	4.39	4.30	4.24	4.21	4.32	4.39	4.62	4.58	4.69	4.61	4.35	4.19	3.15
-2.5	2.58	2.66	2.70	2.91	3.51	5.10	5.05	4.78	4.87	4.79	4.64	4.52	4.48	4.38	4.37	4.41	4.59	4.73	4.79	4.76	4.61	4.23	3.77	2.77
2.5	2.35	2.50	2.54	2.74	3.39	5.06	5.04	4.90	4.85	4.75	4.62	4.46	4.42	4.41	4.43	4.47	4.66	4.82	4.92	4.91	4.80	4.39	3.79	2.78
7.5	2.25	2.47	2.35	2.58	3.46	5.14	5.24	5.07	4.94	4.67	4.50	4.34	4.26	4.20	4.20	4.32	4.55	4.78	4.99	5.13	5.09	4.65	3.93	2.89
12.5	2.21	2.15	2.08	2.31	3.43	5.26	6.05	5.50	5.21	4.87	4.63	4.39	4.29	4.16	4.01	4.04	4.15	4.36	4.70	5.05	5.18	4.96	4.09	2.92
17.5	2.22	2.20	2.07	2.23	3.70	5.50	6.02	5.70	5.17	5.07	4.74	4.52	4.49	4.09	4.04	3.85	3.91	4.10	4.44	4.74	5.00	4.94	4.19	3.07
22.5	2.46	2.55	2.47	2.37	3.80	5.18	4.40	5.55	4.96	5.04	4.78	4.64	4.66	4.28	4.39	3.98	3.92	4.20	4.42	4.55	4.96	4.81	4.37	3.26
27.5	2.46	2.55	2.47	2.37	3.80	5.18	4.40	5.55	4.96	5.04	4.78	4.64	4.66	4.28	4.39	3.98	3.92	4.20	4.42	4.55	4.96	4.81	4.37	3.26
Dienstag
-17.5	2.99	2.96	2.94	3.04	3.55	5.45	5.49	4.59	4.59	4.47	4.23	4.36	4.27	4.23	4.19	4.30	4.36	4.58	4.53	4.63	4.55	4.32	4.17	3.21
-12.5	2.98	2.94	2.92	3.02	3.55	5.43	5.25	4.62	4.61	4.49	4.25	4.38	4.29	4.24	4.21	4.32	4.38	4.60	4.57	4.66	4.58	4.34	4.18	3.19
-7.5	2.91	2.88	2.85	2.96	3.52	5.52	5.27	4.65	4.63	4.51	4.26	4.39	4.30	4.24	4.21	4.32	4.39	4.62	4.58	4.69	4.61	4.35	4.19	3.15
-2.5	2.58	2.66	2.70	2.91	3.51	5.10	5.05	4.78	4.87	4.79	4.64	4.52	4.48	4.38	4.37	4.41	4.59	4.73	4.79	4.76	4.61	4.23	3.77	2.77
2.5	2.35	2.50	2.54	2.74	3.39	5.06	5.04	4.90	4.85	4.75	4.62	4.46	4.42	4.41	4.43	4.47	4.66	4.82	4.92	4.91	4.80	4.39	3.79	2.78
7.5	2.25	2.47	2.35	2.58	3.46	5.14	5.24	5.07	4.94	4.67	4.50	4.34	4.26	4.20	4.20	4.32	4.55	4.78	4.99	5.13	5.09	4.65	3.93	2.89
12.5	2.21	2.15	2.08	2.31	3.43	5.26	6.05	5.50	5.21	4.87	4.63	4.39	4.29	4.16	4.01	4.04	4.15	4.36	4.70	5.05	5.18	4.96	4.09	2.92
17.5	2.22	2.20	2.07	2.23	3.70	5.50	6.02	5.70	5.17	5.07	4.74	4.52	4.49	4.09	4.04	3.85	3.91	4.10	4.44	4.74	5.00	4.94	4.19	3.07
22.5	2.46	2.55	2.47	2.37	3.80	5.18	4.40	5.55	4.96	5.04	4.78	4.64	4.66	4.28	4.39	3.98	3.92	4.20	4.42	4.55	4.96	4.81	4.37	3.26
27.5	2.46	2.55	2.47	2.37	3.80	5.18	4.40	5.55	4.96	5.04	4.78	4.64	4.66	4.28	4.39	3.98	3.92	4.20	4.42	4.55	4.96	4.81	4.37	3.26
Mittwoch
-17.5	2.99	2.96	2.94	3.04	3.55	5.45	5.49	4.59	4.59	4.47	4.23	4.36	4.27	4.23	4.19	4.30	4.36	4.58	4.53	4.63	4.55	4.32	4.17	3.21
-12.5	2.98	2.94	2.92	3.02	3.55	5.43	5.25	4.62	4.61	4.49	4.25	4.38	4.29	4.24	4.21	4.32	4.38	4.60	4.57	4.66	4.58	4.34	4.18	3.19
-7.5	2.91	2.88	2.85	2.96	3.52	5.52	5.27	4.65	4.63	4.51	4.26	4.39	4.30	4.24	4.21	4.32	4.39	4.62	4.58	4.69	4.61	4.35	4.19	3.15
-2.5	2.58	2.66	2.70	2.91	3.51	5.10	5.05	4.78	4.87	4.79	4.64	4.52	4.48	4.38	4.37	4.41	4.59	4.73	4.79	4.76	4.61	4.23	3.77	2.77
2.5	2.35	2.50	2.54	2.74	3.39	5.06	5.04	4.90	4.85	4.75	4.62	4.46	4.42	4.41	4.43	4.47	4.66	4.82	4.92	4.91	4.80	4.39	3.79	2.78
7.5	2.25	2.47	2.35	2.58	3.46	5.14	5.24	5.07	4.94	4.67	4.50	4.34	4.26	4.20	4.20	4.32	4.55	4.78	4.99	5.13	5.09	4.65	3.93	2.89
12.5	2.21	2.15	2.08	2.31	3.43	5.26	6.05	5.50	5.21	4.87	4.63	4.39	4.29	4.16	4.01	4.04	4.15	4.36	4.70	5.05	5.18	4.96	4.09	2.92
17.5	2.22	2.20	2.07	2.23	3.70	5.50	6.02	5.70	5.17	5.07	4.74	4.52	4.49	4.09	4.04	3.85	3.91	4.10	4.44	4.74	5.00	4.94	4.19	3.07
22.5	2.46	2.55	2.47	2.37	3.80	5.18	4.40	5.55	4.96	5.04	4.78	4.64	4.66	4.28	4.39	3.98	3.92	4.20	4.42	4.55	4.96	4.81	4.37	3.26
27.5	2.46	2.55	2.47	2.37	3.80	5.18	4.40	5.55	4.96	5.04	4.78	4.64	4.66	4.28	4.39	3.98	3.92	4.20	4.42	4.55	4.96	4.81	4.37	3.26
Donnerstag
-17.5	2.99	2.96	2.94	3.04	3.55	5.45	5.49	4.59	4.59	4.47	4.23	4.36	4.27	4.23	4.19	4.30	4.36	4.58	4.53	4.63	4.55	4.32	4.17	3.21
-12.5	2.98	2.94	2.92	3.02	3.55	5.43	5.25	4.62	4.61	4.49	4.25	4.38	4.29	4.24	4.21	4.32	4.38	4.60	4.57	4.66	4.58	4.34	4.18	3.19
-7.5	2.91	2.88	2.85	2.96	3.52	5.52	5.27	4.65	4.63	4.51	4.26	4.39	4.30	4.24	4.21	4.32	4.39	4.62	4.58	4.69	4.61	4.35	4.19	3.15
-2.5	2.58	2.66	2.70	2.91	3.51	5.10	5.05	4.78	4.87	4.79	4.64	4.52	4.48	4.38	4.37	4.41	4.59	4.73	4.79	4.76	4.61	4.23	3.77	2.77
2.5	2.35	2.50	2.54	2.74	3.39	5.06	5.04	4.90	4.85	4.75	4.62	4.46	4.42	4.41	4.43	4.47	4.66	4.82	4.92	4.91	4.80	4.39	3.79	2.78
7.5	2.25	2.47	2.35	2.58	3.46	5.14	5.24	5.07	4.94	4.67	4.50	4.34	4.26	4.20	4.20	4.32	4.55	4.78	4.99	5.13	5.09	4.65	3.93	2.89
12.5	2.21	2.15	2.08	2.31	3.43	5.26	6.05	5.50	5.21	4.87	4.63	4.39	4.29	4.16	4.01	4.04	4.15	4.36	4.70	5.05	5.18	4.96	4.09	2.92
17.5	2.22	2.20	2.07	2.23	3.70	5.50	6.02	5.70	5.17	5.07	4.74	4.52	4.49	4.09	4.04	3.85	3.91	4.10	4.44	4.74	5.00	4.94	4.19	3.07
22.5	2.46	2.55	2.47	2.37	3.80	5.18	4.40	5.55	4.96	5.04	4.78	4.64	4.66	4.28	4.39	3.98	3.92	4.20	4.42	4.55	4.96	4.81	4.37	3.26
27.5	2.46	2.55	2.47	2.37	3.80	5.18	4.40	5.55	4.96	5.04	4.78	4.64	4.66	4.28	4.39	3.98	3.92	4.20	4.42	4.55	4.96	4.81	4.37	3.26
Freitag
-17.5	2.99	2.96	2.94	3.04	3.55	5.45	5.49	4.59	4.59	4.47	4.23	4.36	4.27	4.23	4.19	4.30	4.36	4.58	4.53	4.63	4.55	4.32	4.17	3.21
-12.5	2.98	2.94	2.92	3.02	3.55	5.43	5.25	4.62	4.61	4.49	4.25	4.38	4.29	4.24	4.21	4.32	4.38	4.60	4.57	4.66	4.58	4.34	4.18	3.19
-7.5	2.91	2.88	2.85	2.96	3.52	5.52	5.27	4.65	4.63	4.51	4.26	4.39	4.30	4.24	4.21	4.32	4.39	4.62	4.58	4.69	4.61	4.35	4.19	3.15
-2.5	2.58	2.66	2.70	2.91	3.51	5.10	5.05	4.78	4.87	4.79	4.64	4.52	4.48	4.38	4.37	4.41	4.59	4.73	4.79	4.76	4.61	4.23	3.77	2.77
2.5	2.35	2.50	2.54	2.74	3.39	5.06	5.04	4.90	4.85	4.75	4.62	4.46	4.42	4.41	4.43	4.47	4.66	4.82	4.92	4.91	4.80	4.39	3.79	2.78
7.5	2.25	2.47	2.35	2.58	3.46	5.14	5.24	5.07	4.94	4.67	4.50	4.34	4.26	4.20	4.20	4.32	4.55	4.78	4.99	5.13	5.09	4.65	3.93	2.89
12.5	2.21	2.15	2.08	2.31	3.43	5.26	6.05	5.50	5.21	4.87	4.63	4.39	4.29	4.16	4.01	4.04	4.15	4.36	4.70	5.05	5.18	4.96	4.09	2.92
17.5	2.22	2.20	2.07	2.23	3.70	5.50	6.02	5.70	5.17	5.07	4.74	4.52	4.49	4.09	4.04	3.85	3.91	4.10	4.44	4.74	5.00	4.94	4.19	3.07
22.5	2.46	2.55	2.47	2.37	3.80	5.18	4.40	5.55	4.96	5.04	4.78	4.64	4.66	4.28	4.39	3.98	3.92	4.20	4.42	4.55	4.96	4.81	4.37	3.26
27.5	2.46	2.55	2.47	2.37	3.80	5.18	4.40	5.55	4.96	5.04	4.78	4.64	4.66	4.28	4.39	3.98	3.92	4.20	4.42	4.55	4.96	4.81	4.37	3.26
Samstag
-17.5	2.99	2.96	2.94	3.04	3.55	5.45	5.49	4.59	4.59	4.47	4.23	4.36	4.27	4.23	4.19	4.30	4.36	4.58	4.53	4.63	4.55	4.32	4.17	3.21
-12.5	2.98	2.94	2.92	3.02	3.55	5.43	5.25	4.62	4.61	4.49	4.25	4.38	4.29	4.24	4.21	4.32	4.38	4.60	4.57	4.66	4.58	4.34	4.18	3.19
-7.5	2.91	2.88	2.85	2.96	3.52	5.52	5.27	4.65	4.63	4.51	4.26	4.39	4.30	4.24	4.21	4.32	4.39	4.62	4.58	4.69	4.61	4.35	4.19	3.15
-2.5	2.58	2.66	2.70	2.91	3.51	5.10	5.05	4.78	4.87	4.79	4.64	4.52	4.48	4.38	4.37	4.41	4.59	4.73	4.79	4.76	4.61	4.23	3.77	2.77
2.5	2.35	2.50	2.54	2.74	3.39	5.06	5.04	4.90	4.85	4.75	4.62	4.46	4.42	4.41	4.43	4.47	4.66	4.82	4.92	4.91	4.80	4.39	3.79	2.78
7.5	2.25	2.47	2.35	2.58	3.46	5.14	5.24	5.07	4.94	4.67	4.50	4.34	4.26	4.20	4.20	4.32	4.55	4.78	4.99	5.13	5.09	4.65	3.93	2.89
12.5	2.21	2.15	2.08	2.31	3.43	5.26	6.05	5.50	5.21	4.87	4.63	4.39	4.29	4.16	4.01	4.04	4.15	4.36	4.70	5.05	5.18	4.96	4.09	2.92
17.5	2.22	2.20	2.07	2.23	3.70	5.50	6.02	5.70	5.17	5.07	4.74	4.52	4.49	4.09	4.04	3.85	3.91	4.10	4.44	4.74	5.00	4.94	4.19	3.07
